season,supply,supply_formatted,calculated_value,cumulative_sum
5494,10546511060208,10546511.060208,4394379608.420004,1905520329863.241455
5495,10542846871057,10542846.871057,4392852862.940420,1909913182726.181885
5496,10542847891157,10542847.891157,4392853287.982087,1914306036014.164062
5497,10542848911257,10542848.911257,4392853713.023753,1918698889727.187744
5498,10539074321684,10539074.321684,4391280967.368337,1923090170694.556152
5499,10539075341784,10539075.341784,4391281392.410004,1927481452086.966064
5500,10539076361884,10539076.361884,4391281817.451670,1931872733904.417725
5501,10535249733795,10535249.733795,4389687389.081253,1936262421293.499023
5502,10535250753895,10535250.753895,4389687814.122920,1940652109107.621826
5503,10535251773995,10535251.773995,4389688239.164587,1945041797346.786377
5504,10531371563109,10531371.563109,4388071484.628754,1949429868831.415039
5505,10531372583209,10531372.583209,4388071909.670421,1953817940741.085449
5506,10531373603309,10531373.603309,4388072334.712087,1958206013075.797607
5507,10527433096650,10527433.096650,4386430456.937504,1962592443532.735107
5508,10527434116750,10527434.116750,4386430881.979170,1966978874414.714355
5509,10527435136850,10527435.136850,4386431307.020837,1971365305721.735107
5510,10520830675532,10520830.675532,4383679448.138337,1975748985169.873535
5511,10520831695632,10520831.695632,4383679873.180003,1980132665043.053467
5512,10520832715732,10520832.715732,4383680298.221670,1984516345341.275146
5513,10513926334784,10513926.334784,4380802639.493337,1988897147980.768555
5514,10513927354884,10513927.354884,4380803064.535004,1993277951045.303467
5515,10513928374984,10513928.374984,4380803489.576671,1997658754534.880127
5516,10506884662934,10506884.662934,4377868609.555837,2002036623144.436035
5517,10506885683034,10506885.683034,4377869034.597504,2006414492179.033447
5518,10506886703134,10506886.703134,4377869459.639170,2010792361638.672607
5519,10499755902991,10499755.902991,4374898292.912920,2015167259931.585449
5520,10499756923091,10499756.923091,4374898717.954587,2019542158649.540039
5521,10499757943191,10499757.943191,4374899142.996254,2023917057792.536377
5522,10492557961515,10492557.961515,4371899150.631253,2028288956943.167725
5523,10492558981615,10492558.981615,4371899575.672920,2032660856518.840576
5524,10492560001715,10492560.001715,4371900000.714587,2037032756519.555176
5525,10485289787433,10485289.787433,4368870744.763754,2041401627264.318848
5526,10485290807533,10485290.807533,4368871169.805420,2045770498434.124268
5527,10485291827633,10485291.827633,4368871594.847087,2050139370028.971436
5528,10477984627762,10477984.627762,4365826928.234170,2054505196957.205566
5529,10477985647862,10477985.647862,4365827353.275837,2058871024310.481445
5530,10477986667962,10477986.667962,4365827778.317503,2063236852088.798828
5531,10473275339923,10473275.339923,4363864724.967920,2067600716813.766846
5532,10473276360023,10473276.360023,4363865150.009587,2071964581963.776367
5533,10473277380123,10473277.380123,4363865575.051253,2076328447538.827637
5534,10472278400223,10472278.400223,4363449333.426253,2080691896872.253906
5535,10472279420323,10472279.420323,4363449758.467920,2085055346630.721924
5536,10472280440423,10472280.440423,4363450183.509586,2089418796814.231445
5537,10471281460523,10471281.460523,4363033941.884587,2093781830756.115967
5538,10471282480623,10471282.480623,4363034366.926253,2098144865123.042236
5539,10471283500723,10471283.500723,4363034791.967920,2102507899915.010254
5540,10470284520823,10470284.520823,4362618550.342920,2106870518465.353271
5541,10470285540923,10470285.540923,4362618975.384586,2111233137440.737793
5542,10470286561023,10470286.561023,4362619400.426253,2115595756841.164062
5543,10469287581123,10469287.581123,4362203158.801253,2119957959999.965332
5544,10469288601223,10469288.601223,4362203583.842920,2124320163583.808350
5545,10469289621323,10469289.621323,4362204008.884587,2128682367592.692871
5546,10468290641423,10468290.641423,4361787767.259587,2133044155359.952393
5547,10468291661523,10468291.661523,4361788192.301253,2137405943552.253662
5548,10468292681623,10468292.681623,4361788617.342920,2141767732169.596680
5549,10467664825746,10467664.825746,4361527010.727504,2146129259180.324219
5550,10467665845846,10467665.845846,4361527435.769171,2150490786616.093506
5551,10467666865946,10467666.865946,4361527860.810837,2154852314476.904297
5552,10466980366022,10466980.366022,4361241819.175837,2159213556296.080078
5553,10466981386122,10466981.386122,4361242244.217504,2163574798540.297607
5554,10466982406222,10466982.406222,4361242669.259171,2167936041209.556885
5555,10466234494047,10466234.494047,4360931039.186254,2172296972248.743164
5556,10466235514147,10466235.514147,4360931464.227921,2176657903712.971191
5557,10466236534247,10466236.534247,4360931889.269587,2181018835602.240723
5558,10465433227152,10465433.227152,4360597177.980003,2185379432780.220703
5559,10465434353977,10465434.353977,4360597647.490420,2189740030427.711182
5560,10465435374077,10465435.374077,4360598072.532086,2194100628500.243164
5561,10464570443614,10464570.443614,4360237684.839170,2198460866185.082275
5562,10464571463714,10464571.463714,4360238109.880836,2202821104294.962891
5563,10464572483814,10464572.483814,4360238534.922503,2207181342829.885254
5564,10463631819054,10463631.819054,4359846591.272504,2211541189421.157715
5565,10463632839154,10463632.839154,4359847016.314170,2215901036437.471680
5566,10463633859254,10463633.859254,4359847441.355837,2220260883878.827637
5567,10462638268913,10462638.268913,4359432612.047087,2224620316490.874512
5568,10462639289013,10462639.289013,4359433037.088754,2228979749527.963379
5569,10462640309113,10462640.309113,4359433462.130420,2233339182990.093750
5570,10461641329213,10461641.329213,4359017220.505420,2237698200210.599121
5571,10461642349313,10461642.349313,4359017645.547087,2242057217856.145996
5572,10461643369413,10461643.369413,4359018070.588754,2246416235926.734863
5573,10460644389513,10460644.389513,4358601828.963754,2250774837755.698730
5574,10460645409613,10460645.409613,4358602254.005421,2255133440009.704102
5575,10460646429713,10460646.429713,4358602679.047087,2259492042688.750977
5576,10459647449813,10459647.449813,4358186437.422087,2263850229126.172852
5577,10459648469913,10459648.469913,4358186862.463754,2268208415988.636719
5578,10459649490013,10459649.490013,4358187287.505420,2272566603276.142090
5579,10458650510113,10458650.510113,4357771045.880421,2276924374322.022461
5580,10458651530213,10458651.530213,4357771470.922087,2281282145792.944336
5581,10458652550313,10458652.550313,4357771895.963754,2285639917688.908203
5582,10457653570413,10457653.570413,4357355654.338754,2289997273343.247070
5583,10457654590513,10457654.590513,4357356079.380420,2294354629422.627441
5584,10456589255147,10456589.255147,4356912189.644587,2298711541612.271973
5585,10456590275247,10456590.275247,4356912614.686254,2303068454226.958008
5586,10456591295347,10456591.295347,4356913039.727921,2307425367266.686035
5587,10456592315447,10456592.315447,4356913464.769587,2311782280731.455566
5588,10456332297034,10456332.297034,4356805123.764170,2316139085855.219727
5589,10456333317134,10456333.317134,4356805548.805837,2320495891404.025391
5590,10456334337234,10456334.337234,4356805973.847504,2324852697377.873047
5591,10456019610674,10456019.610674,4356674837.780837,2329209372215.653809
5592,10456020630774,10456020.630774,4356675262.822503,2333566047478.476074
5593,10456021650874,10456021.650874,4356675687.864170,2337922723166.340332
5594,10455644082219,10455644.082219,4356518367.591253,2342279241533.931641
5595,10455645102319,10455645.102319,4356518792.632920,2346635760326.564453
5596,10455646122419,10455646.122419,4356519217.674587,2350992279544.239258
5597,10455284093483,10455284.093483,4356368372.284587,2355348647916.523926
5598,10455285113583,10455285.113583,4356368797.326254,2359705016713.850098
5599,10455286133683,10455286.133683,4356369222.367920,2364061385936.217773
5600,10455287153783,10455287.153783,4356369647.409587,2368417755583.627441
5601,10455288173883,10455288.173883,4356370072.451253,2372774125656.078613
5602,10455289193983,10455289.193983,4356370497.492920,2377130496153.571289
5603,10455290214083,10455290.214083,4356370922.534587,2381486867076.105957
5604,10455291234183,10455291.234183,4356371347.576253,2385843238423.682129
5605,10455292254283,10455292.254283,4356371772.617920,2390199610196.299805
5606,10455293274383,10455293.274383,4356372197.659587,2394555982393.959473
5607,10455294294483,10455294.294483,4356372622.701254,2398912355016.660645
5608,10455295314583,10455295.314583,4356373047.742920,2403268728064.403320
5609,10455296334683,10455296.334683,4356373472.784587,2407625101537.187988
5610,10455297354783,10455297.354783,4356373897.826254,2411981475435.014160
5611,10455298374883,10455298.374883,4356374322.867920,2416337849757.881836
5612,10455299394983,10455299.394983,4356374747.909587,2420694224505.791504
5613,10455300415083,10455300.415083,4356375172.951254,2425050599678.742676
5614,10455301435183,10455301.435183,4356375597.992920,2429406975276.735352
5615,10455302455283,10455302.455283,4356376023.034587,2433763351299.770020
5616,10455303495887,10455303.495887,4356376456.619587,2438119727756.389648
5617,10455304515987,10455304.515987,4356376881.661254,2442476104638.050781
5618,10455305536087,10455305.536087,4356377306.702920,2446832481944.753906
5619,10455306556187,10455306.556187,4356377731.744587,2451188859676.498535
5620,10455307576287,10455307.576287,4356378156.786254,2455545237833.284668
5621,10455308596387,10455308.596387,4356378581.827920,2459901616415.112793
5622,10455309616487,10455309.616487,4356379006.869587,2464257995421.982422
5623,10455310636587,10455310.636587,4356379431.911254,2468614374853.893555
5624,10455311656687,10455311.656687,4356379856.952920,2472970754710.846680
5625,10455312676787,10455312.676787,4356380281.994587,2477327134992.841309
5626,10455313696887,10455313.696887,4356380707.036253,2481683515699.877441
5627,10455314716987,10455314.716987,4356381132.077920,2486039896831.955566
5628,10455315737087,10455315.737087,4356381557.119587,2490396278389.075195
5629,10455316757187,10455316.757187,4356381982.161253,2494752660371.236328
5630,10455317777287,10455317.777287,4356382407.202920,2499109042778.439453
5631,10455318797387,10455318.797387,4356382832.244587,2503465425610.684082
5632,10455319817487,10455319.817487,4356383257.286254,2507821808867.970215
5633,10455320837587,10455320.837587,4356383682.327920,2512178192550.298340
5634,10455321857687,10455321.857687,4356384107.369587,2516534576657.667969
5635,10455322877787,10455322.877787,4356384532.411254,2520890961190.079102
5636,10455323897887,10455323.897887,4356384957.452920,2525247346147.532227
5637,10455324917987,10455324.917987,4356385382.494587,2529603731530.026855
5638,10455325938087,10455325.938087,4356385807.536254,2533960117337.562988
5639,10455326958187,10455326.958187,4356386232.577920,2538316503570.141113
5640,10455327998791,10455327.998791,4356386666.162920,2542672890236.304199
5641,10455329018891,10455329.018891,4356387091.204587,2547029277327.508789
5642,10455330038991,10455330.038991,4356387516.246254,2551385664843.754883
5643,10455331059091,10455331.059091,4356387941.287920,2555742052785.042969
5644,10455332079191,10455332.079191,4356388366.329587,2560098441151.372559
5645,10455333099291,10455333.099291,4356388791.371254,2564454829942.743652
5646,10455334119391,10455334.119391,4356389216.412920,2568811219159.156738
5647,10455335139491,10455335.139491,4356389641.454587,2573167608800.611328
5648,10455336159591,10455336.159591,4356390066.496253,2577523998867.107422
5649,10455337179691,10455337.179691,4356390491.537920,2581880389358.645508
5650,10455338199791,10455338.199791,4356390916.579587,2586236780275.225098
5651,10455339219891,10455339.219891,4356391341.621253,2590593171616.846191
5652,10455340239991,10455340.239991,4356391766.662920,2594949563383.509277
5653,10455341260091,10455341.260091,4356392191.704587,2599305955575.213867
5654,10455342280191,10455342.280191,4356392616.746254,2603662348191.959961
5655,10455343300291,10455343.300291,4356393041.787920,2608018741233.748047
5656,10455344320391,10455344.320391,4356393466.829587,2612375134700.577637
5657,10455345340491,10455345.340491,4356393891.871254,2616731528592.448730
5658,10455346360591,10455346.360591,4356394316.912920,2621087922909.361816
5659,10455347380691,10455347.380691,4356394741.954587,2625444317651.316406
5660,10455348400791,10455348.400791,4356395166.996254,2629800712818.312500
5661,10455349420891,10455349.420891,4356395592.037920,2634157108410.350586
5662,10455350440991,10455350.440991,4356396017.079587,2638513504427.430176
5663,10455351461091,10455351.461091,4356396442.121253,2642869900869.551270
5664,10455352481191,10455352.481191,4356396867.162920,2647226297736.714355
5665,10455353501291,10455353.501291,4356397292.204587,2651582695028.918945
5666,10455354521391,10455354.521391,4356397717.246253,2655939092746.165039
5667,10455355541491,10455355.541491,4356398142.287920,2660295490888.453125
5668,10455356561591,10455356.561591,4356398567.329587,2664651889455.782715
5669,10455357581691,10455357.581691,4356398992.371254,2669008288448.153809
5670,10455358601791,10455358.601791,4356399417.412920,2673364687865.566895
5671,10455359621891,10455359.621891,4356399842.454587,2677721087708.021484
5672,10455360641991,10455360.641991,4356400267.496254,2682077487975.517578
5673,10455361662091,10455361.662091,4356400692.537920,2686433888668.055664
5674,10455362682191,10455362.682191,4356401117.579587,2690790289785.635254
5675,10455363702291,10455363.702291,4356401542.621254,2695146691328.256348
5676,10455364722391,10455364.722391,4356401967.662920,2699503093295.919434
5677,10455365742491,10455365.742491,4356402392.704587,2703859495688.624023
5678,10455366762591,10455366.762591,4356402817.746253,2708215898506.370117
5679,10455367782691,10455367.782691,4356403242.787920,2712572301749.158203
5680,10455368802791,10455368.802791,4356403667.829587,2716928705416.987793
5681,10455369822891,10455369.822891,4356404092.871253,2721285109509.858887
5682,10455370842991,10455370.842991,4356404517.912920,2725641514027.771973
5683,10455371863091,10455371.863091,4356404942.954587,2729997918970.726562
5684,10455372883191,10455372.883191,4356405367.996254,2734354324338.722656
5685,10455373903291,10455373.903291,4356405793.037920,2738710730131.760742
5686,10455374923391,10455374.923391,4356406218.079587,2743067136349.840332
5687,10455375943491,10455375.943491,4356406643.121254,2747423542992.961426
5688,10455376963591,10455376.963591,4356407068.162920,2751779950061.124512
5689,10455377983691,10455377.983691,4356407493.204587,2756136357554.329102
5690,10455379003791,10455379.003791,4356407918.246254,2760492765472.575195
5691,10455380023891,10455380.023891,4356408343.287920,2764849173815.863281
5692,10455381043991,10455381.043991,4356408768.329587,2769205582584.192871
5693,10455382064091,10455382.064091,4356409193.371253,2773561991777.563965
5694,10455383084191,10455383.084191,4356409618.412920,2777918401395.977051
5695,10455384104291,10455384.104291,4356410043.454587,2782274811439.431641
5696,10455385124391,10455385.124391,4356410468.496253,2786631221907.927734
5697,10455386144491,10455386.144491,4356410893.537920,2790987632801.465820
5698,10455387164591,10455387.164591,4356411318.579587,2795344044120.045410
5699,10455388184691,10455388.184691,4356411743.621253,2799700455863.666504
5700,10455389204791,10455389.204791,4356412168.662920,2804056868032.329590
5701,10455390224891,10455390.224891,4356412593.704587,2808413280626.034180
5702,10455391244991,10455391.244991,4356413018.746254,2812769693644.780273
5703,10455392265091,10455392.265091,4356413443.787920,2817126107088.568359
5704,10455393285191,10455393.285191,4356413868.829587,2821482520957.397949
5705,10455394305291,10455394.305291,4356414293.871254,2825838935251.269043
5706,10455395325391,10455395.325391,4356414718.912920,2830195349970.182129
5707,10455396345491,10455396.345491,4356415143.954587,2834551765114.136719
5708,10455397365591,10455397.365591,4356415568.996253,2838908180683.132812
5709,10455398385691,10455398.385691,4356415994.037920,2843264596677.170898
5710,10455399405791,10455399.405791,4356416419.079587,2847621013096.250488
5711,10455400425891,10455400.425891,4356416844.121253,2851977429940.371582
5712,10455401445991,10455401.445991,4356417269.162920,2856333847209.534668
5713,10455402466091,10455402.466091,4356417694.204587,2860690264903.739258
5714,10455403486191,10455403.486191,4356418119.246253,2865046683022.985352
5715,10455404506291,10455404.506291,4356418544.287920,2869403101567.273438
5716,10455405526391,10455405.526391,4356418969.329587,2873759520536.603027
5717,10455406546491,10455406.546491,4356419394.371254,2878115939930.974121
5718,10455407566591,10455407.566591,4356419819.412920,2882472359750.387207
5719,10455408586691,10455408.586691,4356420244.454587,2886828779994.841797
5720,10455409606791,10455409.606791,4356420669.496254,2891185200664.337891
5721,10455410626891,10455410.626891,4356421094.537920,2895541621758.875977
5722,10455411646991,10455411.646991,4356421519.579587,2899898043278.455566
5723,10455412667091,10455412.667091,4356421944.621253,2904254465223.076660
5724,10455413687191,10455413.687191,4356422369.662920,2908610887592.739746
5725,10455414707291,10455414.707291,4356422794.704587,2912967310387.444336
5726,10455415727391,10455415.727391,4356423219.746253,2917323733607.190430
5727,10455416747491,10455416.747491,4356423644.787920,2921680157251.978516
5728,10455417788095,10455417.788095,4356424078.372920,2926036581330.351562
5729,10455418808195,10455418.808195,4356424503.414587,2930393005833.766113
5730,10455419828295,10455419.828295,4356424928.456253,2934749430762.222168
5731,10455418907643,10455418.907643,4356424544.851254,2939105855307.073242
5732,10455419927743,10455419.927743,4356424969.892920,2943462280276.966309
5733,10455420947843,10455420.947843,4356425394.934587,2947818705671.900879
5734,10455421967943,10455421.967943,4356425819.976254,2952175131491.876953
5735,10455422988043,10455422.988043,4356426245.017920,2956531557736.895020
5736,10455424008143,10455424.008143,4356426670.059587,2960887984406.954590
5737,10455425028243,10455425.028243,4356427095.101254,2965244411502.055664
5738,10455426048343,10455426.048343,4356427520.142920,2969600839022.198730
5739,10455427068443,10455427.068443,4356427945.184587,2973957266967.383301
5740,10455428088543,10455428.088543,4356428370.226254,2978313695337.609375
5741,10455429108643,10455429.108643,4356428795.267920,2982670124132.877441
5742,10455430128743,10455430.128743,4356429220.309587,2987026553353.187012
5743,10455431148843,10455431.148843,4356429645.351254,2991382982998.538086
5744,10455432168943,10455432.168943,4356430070.392920,2995739413068.931152
5745,10455433189043,10455433.189043,4356430495.434587,3000095843564.365723
5746,10455434209143,10455434.209143,4356430920.476254,3004452274484.841797
5747,10455435229243,10455435.229243,4356431345.517920,3008808705830.359863
5748,10455436249343,10455436.249343,4356431770.559587,3013165137600.919434
5749,10455437269443,10455437.269443,4356432195.601254,3017521569796.520508
5750,10455438289543,10455438.289543,4356432620.642920,3021878002417.163574
5751,10455439309643,10455439.309643,4356433045.684587,3026234435462.848145
5752,10455440329743,10455440.329743,4356433470.726254,3030590868933.574219
5753,10455441349843,10455441.349843,4356433895.767920,3034947302829.342285
5754,10455442369943,10455442.369943,4356434320.809587,3039303737150.151855
5755,10455443390043,10455443.390043,4356434745.851254,3043660171896.002930
5756,10455444410143,10455444.410143,4356435170.892920,3048016607066.895996
5757,10455445430243,10455445.430243,4356435595.934587,3052373042662.830566
5758,10455446450343,10455446.450343,4356436020.976254,3056729478683.806641
5759,10455447470443,10455447.470443,4356436446.017920,3061085915129.824707
5760,10455448490543,10455448.490543,4356436871.059587,3065442352000.884277
5761,10455449510643,10455449.510643,4356437296.101254,3069798789296.985352
5762,10455450530743,10455450.530743,4356437721.142920,3074155227018.128418
5763,10455451550843,10455451.550843,4356438146.184587,3078511665164.312988
5764,10455452570943,10455452.570943,4356438571.226254,3082868103735.539062
5765,10455453591043,10455453.591043,4356438996.267920,3087224542731.807129
5766,10455454611143,10455454.611143,4356439421.309587,3091580982153.116699
5767,10455455631243,10455455.631243,4356439846.351254,3095937421999.467773
5768,10455456651343,10455456.651343,4356440271.392920,3100293862270.860840
5769,10455457671443,10455457.671443,4356440696.434587,3104650302967.295410
5770,10455458691543,10455458.691543,4356441121.476254,3109006744088.771484
5771,10455459711643,10455459.711643,4356441546.517920,3113363185635.289551
5772,10455460731743,10455460.731743,4356441971.559587,3117719627606.849121
5773,10455461751843,10455461.751843,4356442396.601254,3122076070003.450195
5774,10455462771943,10455462.771943,4356442821.642920,3126432512825.093262
5775,10455463792043,10455463.792043,4356443246.684587,3130788956071.777832
5776,10455464812143,10455464.812143,4356443671.726254,3135145399743.503906
5777,10455465832243,10455465.832243,4356444096.767920,3139501843840.271973
5778,10455466852343,10455466.852343,4356444521.809587,3143858288362.081543
5779,10455467872443,10455467.872443,4356444946.851254,3148214733308.932617
5780,10455468892543,10455468.892543,4356445371.892920,3152571178680.825684
5781,10455469912643,10455469.912643,4356445796.934587,3156927624477.760254
5782,10455470932743,10455470.932743,4356446221.976254,3161284070699.736328
5783,10455471952843,10455471.952843,4356446647.017920,3165640517346.754395
5784,10455472972943,10455472.972943,4356447072.059587,3169996964418.813965
5785,10455473993043,10455473.993043,4356447497.101254,3174353411915.915039
5786,10455475013143,10455475.013143,4356447922.142920,3178709859838.058105
5787,10455476033243,10455476.033243,4356448347.184587,3183066308185.242676
5788,10455477053343,10455477.053343,4356448772.226254,3187422756957.468750
5789,10455478073443,10455478.073443,4356449197.267920,3191779206154.736816
5790,10455479093543,10455479.093543,4356449622.309587,3196135655777.046387
5791,10455480113643,10455480.113643,4356450047.351254,3200492105824.397461
5792,10455481133743,10455481.133743,4356450472.392920,3204848556296.790527
5793,10455482153843,10455482.153843,4356450897.434587,3209205007194.225098
5794,10455483173943,10455483.173943,4356451322.476254,3213561458516.701172
5795,10455484194043,10455484.194043,4356451747.517920,3217917910264.219238
5796,10455485214143,10455485.214143,4356452172.559587,3222274362436.778809
5797,10455486234243,10455486.234243,4356452597.601254,3226630815034.379883
5798,10455487254343,10455487.254343,4356453022.642920,3230987268057.022949
5799,10455488274443,10455488.274443,4356453447.684587,3235343721504.707520
5800,10455489294543,10455489.294543,4356453872.726254,3239700175377.433594
5801,10455490314643,10455490.314643,4356454297.767920,3244056629675.201660
5802,10455491334743,10455491.334743,4356454722.809587,3248413084398.011230
5803,10455492354843,10455492.354843,4356455147.851254,3252769539545.862305
5804,10455493374943,10455493.374943,4356455572.892920,3257125995118.755371
5805,10455494395043,10455494.395043,4356455997.934587,3261482451116.689941
5806,10455495415143,10455495.415143,4356456422.976254,3265838907539.666016
5807,10455496435243,10455496.435243,4356456848.017920,3270195364387.684082
5808,10455497455343,10455497.455343,4356457273.059587,3274551821660.743652
5809,10455498475443,10455498.475443,4356457698.101254,3278908279358.844727
5810,10455499495543,10455499.495543,4356458123.142920,3283264737481.987793
5811,10455500515643,10455500.515643,4356458548.184587,3287621196030.172363
5812,10455501535743,10455501.535743,4356458973.226254,3291977655003.398438
5813,10455502555843,10455502.555843,4356459398.267920,3296334114401.666504
5814,10455503575943,10455503.575943,4356459823.309587,3300690574224.976074
5815,10455504596043,10455504.596043,4356460248.351254,3305047034473.327148
5816,10455505616143,10455505.616143,4356460673.392920,3309403495146.720215
5817,10455506636243,10455506.636243,4356461098.434587,3313759956245.154785
5818,10455507656343,10455507.656343,4356461523.476254,3318116417768.630859
5819,10455508805817,10455508.805817,4356462002.423754,3322472879771.054688
5820,10455509825917,10455509.825917,4356462427.465421,3326829342198.520020
5821,10455510846017,10455510.846017,4356462852.507087,3331185805051.027344
5822,10455511866117,10455511.866117,4356463277.548754,3335542268328.576172
5823,10455512886217,10455512.886217,4356463702.590420,3339898732031.166504
5824,10455513906317,10455513.906317,4356464127.632087,3344255196158.798828
5825,10455514926417,10455514.926417,4356464552.673754,3348611660711.472656
5826,10455515946517,10455515.946517,4356464977.715420,3352968125689.187988
5827,10455516966617,10455516.966617,4356465402.757087,3357324591091.945312
5828,10455517986717,10455517.986717,4356465827.798753,3361681056919.744141
5829,10455519006817,10455519.006817,4356466252.840420,3366037523172.584473
5830,10455520026917,10455520.026917,4356466677.882087,3370393989850.466797
5831,10455521047017,10455521.047017,4356467102.923754,3374750456953.390625
5832,10455522067117,10455522.067117,4356467527.965420,3379106924481.355957
5833,10455523087217,10455523.087217,4356467953.007087,3383463392434.363281
5834,10455524107317,10455524.107317,4356468378.048754,3387819860812.412109
5835,10455525127417,10455525.127417,4356468803.090421,3392176329615.502441
5836,10455526147517,10455526.147517,4356469228.132087,3396532798843.634766
5837,10455527167617,10455527.167617,4356469653.173754,3400889268496.808594
5838,10455528187717,10455528.187717,4356470078.215421,3405245738575.023926
5839,10455529207817,10455529.207817,4356470503.257087,3409602209078.281250
5840,10455530227917,10455530.227917,4356470928.298754,3413958680006.580078
5841,10455531248017,10455531.248017,4356471353.340420,3418315151359.920410
5842,10455532268117,10455532.268117,4356471778.382087,3422671623138.302734
5843,10455533288217,10455533.288217,4356472203.423753,3427028095341.726562
5844,10455534308317,10455534.308317,4356472628.465420,3431384567970.191895
5845,10455535328417,10455535.328417,4356473053.507087,3435741041023.699219
5846,10455536348517,10455536.348517,4356473478.548754,3440097514502.248047
5847,10455481875166,10455481.875166,4356450781.319170,3444453965283.567383
5848,10455403770693,10455403.770693,4356418237.788754,3448810383521.355957
5849,10455297801406,10455297.801406,4356374083.919170,3453166757605.274902
5850,10455166761594,10455166.761594,4356319483.997503,3457523077089.272461
5851,10455011363038,10455011.363038,4356254734.599171,3461879331823.871582
5852,10454827875915,10454827.875915,4356178281.631253,3466235510105.502930
5853,10454828896015,10454828.896015,4356178706.672920,3470591688812.175781
5854,10454829916115,10454829.916115,4356179131.714586,3474947867943.890137
5855,10454830936215,10454830.936215,4356179556.756253,3479304047500.646484
5856,10454831956315,10454831.956315,4356179981.797920,3483660227482.444336
5857,10454832976415,10454832.976415,4356180406.839586,3488016407889.283691
5858,10454774239681,10454774.239681,4356155933.200420,3492372563822.483887
5859,10454690900722,10454690.900722,4356121208.634171,3496728685031.118164
5860,10454579158266,10454579.158266,4356074649.277503,3501084759680.395508
5861,10454439803250,10454439.803250,4356016584.687504,3505440776265.083008
5862,10454272456924,10454272.456924,4355946857.051670,3509796723122.134766
5863,10454082631087,10454082.631087,4355867762.952920,3514152590885.087891
5864,10453869045763,10453869.045763,4355778769.067920,3518508369654.155762
5865,10453622368059,10453622.368059,4355675986.691254,3522864045640.847168
5866,10453352740263,10453352.740263,4355563641.776254,3527219609282.623535
5867,10453166655560,10453166.655560,4355486106.483337,3531575095389.106934
5868,10452970741623,10452970.741623,4355404475.676253,3535930499864.783203
5869,10452762587191,10452762.587191,4355317744.662920,3540285817609.446289
5870,10452591257602,10452591.257602,4355246357.334170,3544641063966.780273
5871,10452421803982,10452421.803982,4355175751.659170,3548996239718.439453
5872,10452372824082,10452372.824082,4355155343.367503,3553351395061.807129
5873,10454549838905,10454549.838905,4356062432.877087,3557707457494.684082
5874,10454544483986,10454544.483986,4356060201.660837,3562063517696.344727
5875,10455287674696,10455287.674696,4356369864.456670,3566419887560.801270
5876,10455238694796,10455238.694796,4356349456.165004,3570776237016.966309
5877,10455189714896,10455189.714896,4356329047.873337,3575132566064.839844
5878,10455140734996,10455140.734996,4356308639.581671,3579488874704.421387
5879,10458553996934,10458553.996934,4357730832.055837,3583846605536.477051
5880,10465396394847,10465396.394847,4360581831.186254,3588207187367.663086
5881,10472688754503,10472688.754503,4363620314.376253,3592570807682.039551
5882,10476970277315,10476970.277315,4365404282.214587,3596936211964.253906
5883,10481115614689,10481115.614689,4367131506.120420,3601303343470.374512
5884,10481066644740,10481066.644740,4367111101.975003,3605670454572.349609
5885,10481017668889,10481017.668889,4367090695.370420,3610037545267.720215
5886,10481812407846,10481812.407846,4367421836.602504,3614404967104.322754
5887,10481813427946,10481813.427946,4367422261.644171,3618772389365.966797
5888,10492435508136,10492435.508136,4371848128.390003,3623144237494.356934
5889,10501939763757,10501939.763757,4375808234.898754,3627520045729.255859
5890,10510580735265,10510580.735265,4379408639.693753,3631899454368.949707
5891,10510581262818,10510581.262818,4379408859.507504,3636278863228.457031
5892,10517523916431,10517523.916431,4382301631.846253,3640661164860.303223
5893,10524230249221,10524230.249221,4385095937.175420,3645046260797.478516
5894,10525121504236,10525121.504236,4385467293.431670,3649431728090.910156
5895,10528220018452,10528220.018452,4386758341.021670,3653818486431.931641
5896,10532437523078,10532437.523078,4388515634.615837,3658207002066.547363
5897,10536167807013,10536167.807013,4390069919.588754,3662597071986.136230
5898,10536168827113,10536168.827113,4390070344.630421,3666987142330.766602
5899,10541704976935,10541704.976935,4392377073.722920,3671379519404.489746
5900,10542418835018,10542418.835018,4392674514.590837,3675772193919.080566
5901,10542369855118,10542369.855118,4392654106.299170,3680164848025.379883
5902,10542370875218,10542370.875218,4392654531.340837,3684557502556.720703
5903,10549338665146,10549338.665146,4395557777.144170,3688953060333.864746
5904,10556395232692,10556395.232692,4398498013.621670,3693351558347.486328
5905,10559177857219,10559177.857219,4399657440.507920,3697751215787.994141
5906,10561517922599,10561517.922599,4400632467.749587,3702151848255.743652
5907,10564403339685,10564403.339685,4401834724.868753,3706553682980.612305
5908,10568287491491,10568287.491491,4403453121.454587,3710957136102.066895
5909,10568288511591,10568288.511591,4403453546.496254,3715360589648.562988
5910,10568289531691,10568289.531691,4403453971.537920,3719764043620.101074
5911,10568290551791,10568290.551791,4403454396.579587,3724167498016.680664
5912,10574201459597,10574201.459597,4405917274.832087,3728573415291.512695
5913,10586393181208,10586393.181208,4410997158.836670,3732984412450.349609
5914,10600904418911,10600904.418911,4417043507.879586,3737401455958.229004
5915,10615960102275,10615960.102275,4423316709.281254,3741824772667.510254
5916,10633748213355,10633748.213355,4430728422.231254,3746255501089.741699
