season,supply,supply_formatted,calculated_value,cumulative_sum
4108,10847372075151,10847372.075151,4519738364.646254,7168831481185.540039
4109,10847273095251,10847273.095251,4519697123.021254,7173351178308.561523
4110,10847174115351,10847174.115351,4519655881.396254,7177870834189.958008
4111,10847075135451,10847075.135451,4519614639.771254,7182390448829.729492
4112,10846976155551,10846976.155551,4519573398.146254,7186910022227.875977
4113,10846877175651,10846877.175651,4519532156.521254,7191429554384.397461
4114,10846778195751,10846778.195751,4519490914.896254,7195949045299.293945
4115,10846679215851,10846679.215851,4519449673.271254,7200468494972.565430
4116,10846580235951,10846580.235951,4519408431.646254,7204987903404.211914
4117,10846481256051,10846481.256051,4519367190.021254,7209507270594.233398
4118,10846382276151,10846382.276151,4519325948.396254,7214026596542.629883
4119,10846274472423,10846274.472423,4519281030.176253,7218545877572.805664
4120,10846175492523,10846175.492523,4519239788.551253,7223065117361.356445
4121,10846068046384,10846068.046384,4519195019.326670,7227584312380.683594
4122,10845919188667,10845919.188667,4519132995.277921,7232103445375.961914
4123,10845728068775,10845728.068775,4519053361.989587,7236622498737.951172
4124,10845495118018,10845495.118018,4518956299.174170,7241141455037.125000
4125,10845220395915,10845220.395915,4518841831.631254,7245660296868.755859
4126,10844910074548,10844910.074548,4518712531.061670,7250179009399.817383
4127,10844565841190,10844565.841190,4518569100.495837,7254697578500.313477
4128,10844192054621,10844192.054621,4518413356.092087,7259215991856.405273
4129,10843773733436,10843773.733436,4518239055.598337,7263734230912.003906
4130,10843314571935,10843314.571935,4518047738.306253,7268252278650.310547
4131,10842809081496,10842809.081496,4517837117.290004,7272770115767.600586
4132,10842307120197,10842307.120197,4517627966.748754,7277287743734.349609
4133,10841770061329,10841770.061329,4517404192.220420,7281805147926.570312
4134,10841203120223,10841203.120223,4517167966.759586,7286322315893.330078
4135,10840588010772,10840588.010772,4516911671.155004,7290839227564.485352
4136,10839914587250,10839914.587250,4516631078.020837,7295355858642.505859
4137,10839202865648,10839202.865648,4516334527.353337,7299872193169.859375
4138,10838469200195,10838469.200195,4516028833.414587,7304388222003.274414
4139,10837695425266,10837695.425266,4515706427.194170,7308903928430.468750
4140,10836892163565,10836892.163565,4515371734.818753,7313419300165.287109
4141,10836048489777,10836048.489777,4515020204.073753,7317934320369.361328
4142,10835153606700,10835153.606700,4514647336.125004,7322448967705.486328
4143,10834199436808,10834199.436808,4514249765.336670,7326963217470.823242
4144,10833259314754,10833259.314754,4513858047.814171,7331477075518.637695
4145,10832281942250,10832281.942250,4513450809.270837,7335990526327.908203
4146,10831283795608,10831283.795608,4513034914.836670,7340503561242.745117
4147,10830271317932,10830271.317932,4512613049.138337,7345016174291.883789
4148,10829222671164,10829222.671164,4512176112.985003,7349528350404.869141
4149,10828122498011,10828122.498011,4511717707.504587,7354040068112.374023
4150,10826994457104,10826994.457104,4511247690.460004,7358551315802.833984
4151,10825814772478,10825814.772478,4510756155.199170,7363062071958.033203
4152,10824607349030,10824607.349030,4510253062.095837,7367572325020.128906
4153,10823395492108,10823395.492108,4509748121.711671,7372082073141.840820
4154,10822136786420,10822136.786420,4509223661.008337,7376591296802.849609
4155,10820844063913,10820844.063913,4508685026.630420,7381099981829.480469
4156,10819506205614,10819506.205614,4508127585.672503,7385608109415.153320
4157,10819339324189,10819339.324189,4508058051.745420,7390116167466.898438
4158,10819340344289,10819340.344289,4508058476.787087,7394624225943.685547
4159,10818409531390,10818409.531390,4507670638.079170,7399131896581.764648
4160,10817486802324,10817486.802324,4507286167.635003,7403639182749.399414
4161,10816517176941,10816517.176941,4506882157.058753,7408146064906.458008
4162,10815503184178,10815503.184178,4506459660.074170,7412652524566.532227
4163,10814466118362,10814466.118362,4506027549.317504,7417158552115.849609
4164,10813386878671,10813386.878671,4505577866.112921,7421664129981.962891
4165,10812278387840,10812278.387840,4505115994.933337,7426169245976.896484
4166,10811209402303,10811209.402303,4504670584.292920,7430673916561.189453
4167,10810125630954,10810125.630954,4504219012.897503,7435178135574.086914
4168,10808957184994,10808957.184994,4503732160.414170,7439681867734.500977
4169,10807753563360,10807753.563360,4503230651.400003,7444185098385.901367
4170,10806506660189,10806506.660189,4502711108.412086,7448687809494.313477
4171,10805150407639,10805150.407639,4502146003.182920,7453189955497.496094
4172,10803759610010,10803759.610010,4501566504.170837,7457691522001.666992
4173,10802383371058,10802383.371058,4500993071.274171,7462192515072.941406
4174,10800965743777,10800965.743777,4500402393.240420,7466692917466.181641
4175,10799541798980,10799541.798980,4499809082.908337,7471192726549.089844
4176,10798087692729,10798087.692729,4499203205.303754,7475691929754.393555
4177,10798019712829,10798019.712829,4499174880.345420,7480191104634.739258
4178,10797951732929,10797951.732929,4499146555.387087,7484690251190.125977
4179,10797883753029,10797883.753029,4499118230.428754,7489189369420.554688
4180,10797815773129,10797815.773129,4499089905.470421,7493688459326.025391
4181,10797747793229,10797747.793229,4499061580.512087,7498187520906.537109
4182,10797679813329,10797679.813329,4499033255.553754,7502686554162.090820
4183,10797373578813,10797373.578813,4498905657.838754,7507185459819.929688
4184,10797305598913,10797305.598913,4498877332.880420,7511684337152.810547
4185,10797171665987,10797171.665987,4498821527.494587,7516183158680.304688
4186,10797006794142,10797006.794142,4498752830.892504,7520681911511.197266
4187,10796809312099,10796809.312099,4498670546.707920,7525180582057.905273
4188,10796580231560,10796580.231560,4498575096.483337,7529679157154.388672
4189,10796337510601,10796337.510601,4498473962.750420,7534177631117.138672
4190,10796065125232,10796065.125232,4498360468.846670,7538675991585.985352
4191,10795757599093,10795757.599093,4498232332.955420,7543174223918.940430
4192,10795758619193,10795758.619193,4498232757.997087,7547672456676.937500
4193,10795604762941,10795604.762941,4498168651.225420,7552170625328.163086
4194,10795425645263,10795425.645263,4498094018.859588,7556668719347.022461
4195,10795222321136,10795222.321136,4498009300.473337,7561166728647.496094
4196,10794999962792,10794999.962792,4497916651.163337,7565664645298.659180
4197,10794751931798,10794751.931798,4497813304.915837,7570162458603.575195
4198,10794475372588,10794475.372588,4497698071.911671,7574660156675.487305
4199,10794176392688,10794176.392688,4497573496.953337,7579157730172.440430
4200,10794020752136,10794020.752136,4497508646.723337,7583655238819.164062
4201,10793838613577,10793838.613577,4497432755.657086,7588152671574.821289
4202,10793631427297,10793631.427297,4497346428.040421,7592650018002.861328
4203,10793384730380,10793384.730380,4497243637.658337,7597147261640.519531
4204,10793106503654,10793106.503654,4497127709.855837,7601644389350.375000
4205,10792808402769,10792808.402769,4497003501.153754,7606141392851.528320
4206,10792509422869,10792509.422869,4496878926.195420,7610638271777.723633
4207,10792335631526,10792335.631526,4496806513.135838,7615135078290.859375
4208,10792129857669,10792129.857669,4496720774.028754,7619631799064.887695
4209,10791889720752,10791889.720752,4496620716.980003,7624128419781.868164
4210,10791613793331,10791613.793331,4496505747.221253,7628624925529.089844
4211,10791314813431,10791314.813431,4496381172.262920,7633121306701.352539
4212,10791172786217,10791172.786217,4496321994.257087,7637617628695.609375
4213,10791002387448,10791002.387448,4496250994.770003,7642113879690.378906
4214,10790799555145,10790799.555145,4496166481.310420,7646610046171.689453
4215,10790558404920,10790558.404920,4496066002.050004,7651106112173.739258
4216,10790281390446,10790281.390446,4495950579.352504,7655602062753.091797
4217,10789982495068,10789982.495068,4495826039.611670,7660097888792.703125
4218,10789839754157,10789839.754157,4495766564.232087,7664593655356.935547
4219,10789668405057,10789668.405057,4495695168.773754,7669089350525.708984
4220,10789468075213,10789468.075213,4495611698.005420,7673584962223.714844
4221,10789236905607,10789236.905607,4495515377.336254,7678080477601.050781
4222,10788975167127,10788975.167127,4495406319.636253,7682575883920.687500
4223,10788680688313,10788680.688313,4495283620.130421,7687071167540.818359
4224,10788381708413,10788381.708413,4495159045.172087,7691566326585.990234
4225,10788230957934,10788230.957934,4495096232.472504,7696061422818.462891
4226,10788045342397,10788045.342397,4495018892.665421,7700556441711.127930
4227,10787825019522,10787825.019522,4494927091.467504,7705051368802.595703
4228,10787572075490,10787572.075490,4494821698.120837,7709546190500.716797
4229,10787286348949,10787286.348949,4494702645.395420,7714040893146.112305
4230,10786987369049,10786987.369049,4494578070.437087,7718535471216.549805
4231,10786843616378,10786843.616378,4494518173.490837,7723029989390.041016
4232,10786662726764,10786662.726764,4494442802.818336,7727524432192.859375
4233,10786451569679,10786451.569679,4494354820.699587,7732018787013.558594
4234,10786203470121,10786203.470121,4494251445.883754,7736513038459.442383
4235,10785917051994,10785917.051994,4494132104.997503,7741007170564.439453
4236,10785602762455,10785602.762455,4494001151.022921,7745501171715.461914
4237,10785258197173,10785258.197173,4493857582.155420,7749995029297.617188
4238,10784877651141,10784877.651141,4493699021.308754,7754488728318.925781
4239,10784478671241,10784478.671241,4493532779.683753,7758982261098.609375
4240,10784259969145,10784259.969145,4493441653.810420,7763475702752.419922
4241,10784017778787,10784017.778787,4493340741.161253,7767969043493.581055
4242,10783744127934,10783744.127934,4493226719.972504,7772462270213.553711
4243,10783426995839,10783426.995839,4493094581.599586,7776955364795.153320
4244,10783128015939,10783128.015939,4492970006.641253,7781448334801.794922
4245,10782960748583,10782960.748583,4492900311.909587,7785941235113.704102
4246,10782758536803,10782758.536803,4492816057.001253,7790434051170.705078
4247,10782526484074,10782526.484074,4492719368.364170,7794926770539.069336
4248,10782249531161,10782249.531161,4492603971.317087,7799419374510.386719
4249,10781941011266,10781941.011266,4492475421.360837,7803911849931.747070
4250,10781642031366,10781642.031366,4492350846.402504,7808404200778.149414
4251,10781499415167,10781499.415167,4492291422.986254,7812896492201.135742
4252,10781322843338,10781322.843338,4492217851.390837,7817388710052.526367
4253,10781112295744,10781112.295744,4492130123.226670,7821880840175.752930
4254,10780871809644,10780871.809644,4492029920.685004,7826372870096.437500
4255,10780597703388,10780597.703388,4491915709.745004,7830864785806.182617
4256,10780298723488,10780298.723488,4491791134.786670,7835356576940.969727
4257,10780178121232,10780178.121232,4491740883.846670,7839848317824.816406
4258,10780027949308,10780027.949308,4491678312.211670,7844339996137.028320
4259,10779848646841,10779848.646841,4491603602.850420,7848831599739.878906
4260,10779637145225,10779637.145225,4491515477.177087,7853323115217.055664
4261,10779391057691,10779391.057691,4491412940.704587,7857814528157.759766
4262,10779114638091,10779114.638091,4491297765.871253,7862305825923.630859
4263,10778815658191,10778815.658191,4491173190.912920,7866796999114.543945
4264,10778688449759,10778688.449759,4491120187.399587,7871288119301.943359
4265,10778527172244,10778527.172244,4491052988.435003,7875779172290.377930
4266,10778332858614,10778332.858614,4490972024.422503,7880270144314.800781
4267,10778103611942,10778103.611942,4490876504.975837,7884761020819.776367
4268,10777841935753,10777841.935753,4490767473.230420,7889251788293.006836
4269,10777544798592,10777544.798592,4490643666.080004,7893742431959.086914
4270,10777545818692,10777545.818692,4490644091.121671,7898233076050.208984
4271,10777404148458,10777404.148458,4490585061.857503,7902723661112.066406
4272,10777228132753,10777228.132753,4490511721.980420,7907214172834.046875
4273,10777012835039,10777012.835039,4490422014.599587,7911704594848.646484
4274,10776756520845,10776756.520845,4490315217.018754,7916194910065.665039
4275,10776466663445,10776466.663445,4490194443.102087,7920685104508.767578
4276,10776467683545,10776467.683545,4490194868.143754,7925175299376.911133
4277,10776354462947,10776354.462947,4490147692.894587,7929665447069.805664
4278,10776205445167,10776205.445167,4490085602.152920,7934155532671.958984
4279,10776021761389,10776021.761389,4490009067.245420,7938645541739.204102
4280,10775804362452,10775804.362452,4489918484.355003,7943135460223.559570
4281,10775550607336,10775550.607336,4489812753.056670,7947625272976.616211
4282,10775259215815,10775259.215815,4489691339.922920,7952114964316.539062
4283,10775260235915,10775260.235915,4489691764.964587,7956604656081.503906
4284,10775141137118,10775141.137118,4489642140.465837,7961094298221.969727
4285,10774986445657,10774986.445657,4489577685.690420,7965583875907.660156
4286,10774794033490,10774794.033490,4489497513.954170,7970073373421.614258
4287,10774569497956,10774569.497956,4489403957.481670,7974562777379.095703
4288,10774309645035,10774309.645035,4489295685.431253,7979052073064.527344
4289,10774310665135,10774310.665135,4489296110.472920,7983541369175.000000
4290,10774222736081,10774222.736081,4489259473.367086,7988030628648.367188
4291,10774099659142,10774099.659142,4489208191.309171,7992519836839.676758
4292,10773939728525,10773939.728525,4489141553.552087,7997008978393.228516
4293,10773748625300,10773748.625300,4489061927.208337,8001498040320.436523
4294,10773521779663,10773521.779663,4488967408.192920,8005987007728.629883
4295,10773253100296,10773253.100296,4488855458.456671,8010475863187.086914
4296,10773254120396,10773254.120396,4488855883.498337,8014964719070.584961
4297,10773163580650,10773163.580650,4488818158.604170,8019453537229.189453
4298,10773038526517,10773038.526517,4488766052.715421,8023942303281.905273
4299,10772877943841,10772877.943841,4488699143.267087,8028431002425.171875
4300,10772680999378,10772680.999378,4488617083.074170,8032919619508.246094
4301,10772452253606,10772452.253606,4488521772.335837,8037408141280.582031
4302,10772193315141,10772193.315141,4488413881.308753,8041896555161.890625
4303,10771899053164,10771899.053164,4488291272.151670,8046384846434.041992
4304,10771900073264,10771900.073264,4488291697.193337,8050873138131.235352
4305,10771778134421,10771778.134421,4488240889.342087,8055361379020.577148
4306,10771623032891,10771623.032891,4488176263.704587,8059849555284.281250
4307,10771434011753,10771434.011753,4488097504.897087,8064337652789.178711
4308,10771211875423,10771211.875423,4488004948.092920,8068825657737.271484
4309,10770956688718,10770956.688718,4487898620.299170,8073313556357.570312
4310,10770676136700,10770676.136700,4487781723.625004,8077801338081.195312
4311,10770677156800,10770677.156800,4487782148.666671,8082289120229.862305
4312,10770554756208,10770554.756208,4487731148.420004,8086776851378.282227
4313,10770402225395,10770402.225395,4487667593.914587,8091264518972.197266
4314,10770213793187,10770213.793187,4487589080.494587,8095752108052.691406
4315,10769975646971,10769975.646971,4487489852.904587,8100239597905.595703
4316,10769698725720,10769698.725720,4487374469.050003,8104726972374.645508
4317,10769699745820,10769699.745820,4487374894.091670,8109214347268.737305
4318,10769585329611,10769585.329611,4487327220.671253,8113701674489.408203
4319,10769442968190,10769442.968190,4487267903.412503,8118188942392.820312
4320,10769277453024,10769277.453024,4487198938.760003,8122676141331.580078
4321,10769071311693,10769071.311693,4487113046.538754,8127163254378.119141
4322,10768821717578,10768821.717578,4487009048.990837,8131650263427.110352
4323,10768533034951,10768533.034951,4486888764.562921,8136137152191.672852
4324,10768534055051,10768534.055051,4486889189.604587,8140624041381.277344
4325,10768411475203,10768411.475203,4486838114.667920,8145110879495.945312
4326,10768249571427,10768249.571427,4486770654.761253,8149597650150.707031
4327,10768048392064,10768048.392064,4486686830.026670,8154084336980.733398
4328,10767814059914,10767814.059914,4486589191.630836,8158570926172.364258
4329,10767543085136,10767543.085136,4486476285.473337,8163057402457.837891
4330,10767544105236,10767544.105236,4486476710.515004,8167543879168.352539
4331,10767455057566,10767455.057566,4486439607.319170,8172030318775.671875
4332,10767330565618,10767330.565618,4486387735.674170,8176516706511.345703
4333,10767166776818,10767166.776818,4486319490.340837,8181003026001.686523
4334,10766972729373,10766972.729373,4486238637.238753,8185489264638.924805
4335,10766747446852,10766747.446852,4486144769.521670,8189975409408.446289
4336,10766490761669,10766490.761669,4486037817.362086,8194461447225.808594
4337,10766207536021,10766207.536021,4485919806.675420,8198947367032.484375
4338,10766124369649,10766124.369649,4485885154.020420,8203433252186.504883
4339,10766005303278,10766005.303278,4485835543.032504,8207919087729.537109
4340,10765855774280,10765855.774280,4485773239.283338,8212404860968.820312
4341,10765672769160,10765672.769160,4485696987.150003,8216890557955.970703
4342,10765454129653,10765454.129653,4485605887.355420,8221376163843.326172
4343,10765201186210,10765201.186210,4485500494.254170,8225861664337.580078
4344,10764919290557,10764919.290557,4485383037.732087,8230347047375.312500
4345,10764920310657,10764920.310657,4485383462.773753,8234832430838.085938
4346,10764802294251,10764802.294251,4485334289.271254,8239317765127.357422
4347,10764650973888,10764650.973888,4485271239.120004,8243803036366.477539
4348,10764458746798,10764458.746798,4485191144.499170,8248288227510.976562
4349,10764235912350,10764235.912350,4485098296.812504,8252773325807.789062
4350,10763979420972,10763979.420972,4484991425.405004,8257258317233.194336
4351,10763682697090,10763682.697090,4484867790.454170,8261743185023.648438
4352,10763683717190,10763683.717190,4484868215.495837,8266228053239.144531
4353,10763547966740,10763547.966740,4484811652.808337,8270712864891.953125
4354,10763378881811,10763378.881811,4484741200.754587,8275197606092.708008
4355,10763172876763,10763172.876763,4484655365.317921,8279682261458.026367
4356,10762930313601,10762930.313601,4484554297.333754,8284166815755.360352
4357,10762649664262,10762649.664262,4484437360.109170,8288651253115.469727
4358,10762650684362,10762650.684362,4484437785.150837,8293135690900.620117
4359,10762542771510,10762542.771510,4484392821.462503,8297620083722.083008
4360,10762401205953,10762401.205953,4484333835.813753,8302104417557.896484
4361,10762223614446,10762223.614446,4484259839.352504,8306588677397.249023
4362,10762016860568,10762016.860568,4484173691.903337,8311072851089.152344
4363,10761770960097,10761770.960097,4484071233.373754,8315556922322.526367
4364,10761499300507,10761499.300507,4483958041.877920,8320040880364.404297
4365,10761500320607,10761500.320607,4483958466.919587,8324524838831.324219
4366,10761392690588,10761392.690588,4483913621.078337,8329008752452.402344
4367,10761393710688,10761393.710688,4483914046.120004,8333492666498.522461
4368,10761312936665,10761312.936665,4483880390.277086,8337976546888.799805
4369,10761198211167,10761198.211167,4483832587.986254,8342460379476.786133
4370,10761050533195,10761050.533195,4483771055.497920,8346944150532.284180
4371,10760869123523,10760869.123523,4483695468.134587,8351427846000.418945
4372,10760657767188,10760657.767188,4483607402.995004,8355911453403.414062
4373,10760415605281,10760415.605281,4483506502.200420,8360394959905.614258
4374,10760145738458,10760145.738458,4483394057.690837,8364878353963.304688
4375,10760146758558,10760146.758558,4483394482.732503,8369361748446.037109
4376,10760027303501,10760027.303501,4483344709.792087,8373845093155.829102
4377,10759872191353,10759872.191353,4483280079.730420,8378328373235.559570
4378,10759680502592,10759680.502592,4483200209.413337,8382811573444.972656
4379,10759454689567,10759454.689567,4483106120.652921,8387294679565.625977
4380,10759198261433,10759198.261433,4482999275.597087,8391777678841.222656
4381,10758910230367,10758910.230367,4482879262.652920,8396260558103.875977
4382,10758911250467,10758911.250467,4482879687.694587,8400743437791.570312
4383,10758790421873,10758790.421873,4482829342.447087,8405226267134.017578
4384,10758638384829,10758638.384829,4482765993.678754,8409709033127.696289
4385,10758455482267,10758455.482267,4482689784.277920,8414191722911.974609
4386,10758220405711,10758220.405711,4482591835.712920,8418674314747.687500
4387,10757941719029,10757941.719029,4482475716.262087,8423156790463.949219
4388,10757644006291,10757644.006291,4482351669.287920,8427639142133.237305
4389,10757645026391,10757645.026391,4482352094.329587,8432121494227.566406
4390,10757505124969,10757505.124969,4482293802.070420,8436603788029.636719
4391,10757337242105,10757337.242105,4482223850.877087,8441086011880.513672
4392,10757142439395,10757142.439395,4482142683.081253,8445568154563.594727
4393,10756918803043,10756918.803043,4482049501.267920,8450050204064.862305
4394,10756664786727,10756664.786727,4481943661.136253,8454532147725.999023
4395,10756378966166,10756378.966166,4481824569.235837,8459013972295.234375
4396,10756379986266,10756379.986266,4481824994.277504,8463495797289.511719
4397,10756233372340,10756233.372340,4481763905.141670,8467977561194.653320
4398,10756029128376,10756029.128376,4481678803.490004,8472459239998.143555
4399,10756030148476,10756030.148476,4481679228.531671,8476940919226.674805
4400,10755919121304,10755919.121304,4481632967.210004,8481422552193.884766
4401,10755765754625,10755765.754625,4481569064.427087,8485904121258.311523
4402,10755570667346,10755570.667346,4481487778.060837,8490385609036.372070
4403,10755331320156,10755331.320156,4481388050.065003,8494866997086.437500
4404,10755047128545,10755047.128545,4481269636.893754,8499348266723.331055
4405,10755048148645,10755048.148645,4481270061.935420,8503829536785.266602
4406,10754937881791,10754937.881791,4481224117.412920,8508310760902.679688
4407,10754784623426,10754784.623426,4481160259.760837,8512791921162.440430
4408,10754589709072,10754589.709072,4481079045.446671,8517273000207.886719
4409,10754363222606,10754363.222606,4480984676.085836,8521753984883.972656
4410,10754096319317,10754096.319317,4480873466.382087,8526234858350.354492
4411,10753790185328,10753790.185328,4480745910.553337,8530715604260.908203
4412,10753438674089,10753438.674089,4480599447.537087,8535196203708.445312
4413,10753439694189,10753439.694189,4480599872.578753,8539676803581.024414
4414,10753311771831,10753311.771831,4480546571.596253,8544157350152.621094
4415,10753143138806,10753143.138806,4480476307.835836,8548637826460.457031
4416,10752936473934,10752936.473934,4480390197.472504,8553118216657.929688
4417,10752690549938,10752690.549938,4480287729.140837,8557598504387.070312
4418,10752407891935,10752407.891935,4480169954.972920,8562078674342.042969
4419,10752408912035,10752408.912035,4480170380.014587,8566558844722.057617
4420,10752310686583,10752310.686583,4480129452.742920,8571038974174.800781
4421,10752170835969,10752170.835969,4480071181.653754,8575519045356.454102
4422,10751988931917,10751988.931917,4479995388.298754,8579999040744.752930
4423,10751762990552,10751762.990552,4479901246.063336,8584478941990.816406
4424,10751497094684,10751497.094684,4479790456.118337,8588958732446.934570
4425,10751199282912,10751199.282912,4479666367.880004,8593438398814.814453
4426,10751200303012,10751200.303012,4479666792.921670,8597918065607.736328
4427,10751101428177,10751101.428177,4479625595.073753,8602397691202.810547
4428,10750958991111,10750958.991111,4479566246.296254,8606877257449.106445
4429,10750760047362,10750760.047362,4479483353.067504,8611356740802.173828
4430,10750761067462,10750761.067462,4479483778.109170,8615836224580.283203
4431,10750655978622,10750655.978622,4479439991.092504,8620315664571.375977
4432,10750656998722,10750656.998722,4479440416.134170,8624795104987.509766
4433,10750658018822,10750658.018822,4479440841.175837,8629274545828.685547
4434,10750551736848,10750551.736848,4479396557.020003,8633753942385.705078
4435,10750552756948,10750552.756948,4479396982.061670,8638233339367.766602
4436,10750553777048,10750553.777048,4479397407.103337,8642712736774.870117
4437,10750443669994,10750443.669994,4479351529.164170,8647192088304.034180
4438,10750444690094,10750444.690094,4479351954.205837,8651671440258.240234
4439,10750445710194,10750445.710194,4479352379.247504,8656150792637.487305
4440,10750331859974,10750331.859974,4479304941.655837,8660630097579.143555
4441,10750332880074,10750332.880074,4479305366.697504,8665109402945.840820
4442,10750333900174,10750333.900174,4479305791.739170,8669588708737.580078
4443,10750220671799,10750220.671799,4479258613.249587,8674067967350.830078
4444,10750221691899,10750221.691899,4479259038.291253,8678547226389.121094
4445,10750222711999,10750222.711999,4479259463.332920,8683026485852.454102
4446,10750110924562,10750110.924562,4479212885.234170,8687505698737.688477
4447,10750111944662,10750111.944662,4479213310.275837,8691984912047.963867
4448,10750112964762,10750112.964762,4479213735.317504,8696464125783.281250
4449,10750113984862,10750113.984862,4479214160.359170,8700943339943.640625
4450,10750115004962,10750115.004962,4479214585.400837,8705422554529.041016
4451,10750116025062,10750116.025062,4479215010.442504,8709901769539.483398
4452,10750117045162,10750117.045162,4479215435.484171,8714380984974.967773
4453,10750118065262,10750118.065262,4479215860.525837,8718860200835.493164
4454,10750119105866,10750119.105866,4479216294.110837,8723339417129.603516
4455,10750120125966,10750120.125966,4479216719.152504,8727818633848.755859
4456,10750121146066,10750121.146066,4479217144.194170,8732297850992.950195
4457,10750122166166,10750122.166166,4479217569.235837,8736777068562.185547
4458,10750123186266,10750123.186266,4479217994.277504,8741256286556.462891
4459,10750124206366,10750124.206366,4479218419.319171,8745735504975.782227
4460,10750125226466,10750125.226466,4479218844.360837,8750214723820.142578
4461,10750126246566,10750126.246566,4479219269.402504,8754693943089.544922
4462,10750097167553,10750097.167553,4479207153.147087,8759173150242.692383
4463,10750098187653,10750098.187653,4479207578.188753,8763652357820.880859
4464,10750099207753,10750099.207753,4479208003.230420,8768131565824.111328
4465,10750100227853,10750100.227853,4479208428.272087,8772610774252.383789
4466,10750101247953,10750101.247953,4479208853.313753,8777089983105.697266
4467,10750102268053,10750102.268053,4479209278.355420,8781569192384.052734
4468,10750103288153,10750103.288153,4479209703.397087,8786048402087.450195
4469,10750104308253,10750104.308253,4479210128.438754,8790527612215.888672
4470,10750105328353,10750105.328353,4479210553.480420,8795006822769.369141
4471,10750106348453,10750106.348453,4479210978.522087,8799486033747.890625
4472,10750107389057,10750107.389057,4479211412.107087,8803965245159.998047
4473,10750108409157,10750108.409157,4479211837.148753,8808444456997.146484
4474,10750109429257,10750109.429257,4479212262.190420,8812923669259.335938
4475,10750110449357,10750110.449357,4479212687.232087,8817402881946.568359
4476,10750111469457,10750111.469457,4479213112.273753,8821882095058.841797
4477,10750112489557,10750112.489557,4479213537.315420,8826361308596.156250
4478,10750113509657,10750113.509657,4479213962.357087,8830840522558.513672
4479,10750114529757,10750114.529757,4479214387.398754,8835319736945.912109
4480,10750115549857,10750115.549857,4479214812.440420,8839798951758.351562
4481,10750116569957,10750116.569957,4479215237.482087,8844278166995.833984
4482,10749999537121,10749999.537121,4479166473.800421,8848757333469.634766
4483,10749838334117,10749838.334117,4479099305.882087,8853236432775.517578
4484,10749634428712,10749634.428712,4479014345.296670,8857715447120.814453
4485,10749384356292,10749384.356292,4478910148.455004,8862194357269.269531
4486,10749089188854,10749089.188854,4478787162.022504,8866673144431.292969
4487,10749090208954,10749090.208954,4478787587.064171,8871151932018.357422
4488,10748978814258,10748978.814258,4478741172.607504,8875630673190.964844
4489,10748826551182,10748826.551182,4478677729.659170,8880109350920.623047
4490,10748630806124,10748630.806124,4478596169.218337,8884587947089.841797
4491,10748390771685,10748390.771685,4478496154.868753,8889066443244.710938
4492,10748101086720,10748101.086720,4478375452.800003,8893544818697.511719
4493,10748102106820,10748102.106820,4478375877.841670,8898023194575.353516
4494,10747989708270,10747989.708270,4478329045.112504,8902501523620.466797
4495,10747834112250,10747834.112250,4478264213.437504,8906979787833.904297
4496,10747635527477,10747635.527477,4478181469.782086,8911457969303.685547
4497,10747391158457,10747391.158457,4478079649.357087,8915936048953.042969
4498,10747101031623,10747101.031623,4477958763.176253,8920414007716.218750
4499,10747102051723,10747102.051723,4477959188.217920,8924891966904.437500
4500,10746988938323,10746988.938323,4477912057.634587,8929369878962.072266
4501,10746832477334,10746832.477334,4477846865.555837,8933847725827.628906
4502,10746833497434,10746833.497434,4477847290.597504,8938325573118.226562
4503,10746834517534,10746834.517534,4477847715.639170,8942803420833.865234
4504,10746835537634,10746835.537634,4477848140.680837,8947281268974.546875
4505,10746717598684,10746717.598684,4477798999.451671,8951759067973.998047
4506,10746552486944,10746552.486944,4477730202.893337,8956236798176.890625
4507,10746553527548,10746553.527548,4477730636.478336,8960714528813.369141
4508,10746554547648,10746554.547648,4477731061.520003,8965192259874.888672
4509,10746459954205,10746459.954205,4477691647.585421,8969669951522.474609
4510,10746327364763,10746327.364763,4477636401.984587,8974147587924.458984
4511,10746156330589,10746156.330589,4477565137.745420,8978625153062.205078
4512,10745946094878,10745946.094878,4477477539.532504,8983102630601.738281
4513,10745698036819,10745698.036819,4477374182.007920,8987580004783.746094
4514,10745414803211,10745414.803211,4477256168.004587,8992057260951.750000
4515,10745096311302,10745096.311302,4477123463.042503,8996534384414.792969
4516,10744746058801,10744746.058801,4476977524.500420,9001011361939.292969
4517,10744360348709,10744360.348709,4476816811.962087,9005488178751.255859
4518,10743938501936,10743938.501936,4476641042.473337,9009964819793.728516
4519,10743486459911,10743486.459911,4476452691.629587,9014441272485.357422
4520,10743006279116,10743006.279116,4476252616.298337,9018917525101.656250
4521,10742495954713,10742495.954713,4476039981.130421,9023393565082.787109
4522,10741950061903,10741950.061903,4475812525.792920,9027869377608.580078
4523,10741369803120,10741369.803120,4475570751.300003,9032344948359.880859
4524,10740758990281,10740758.990281,4475316245.950420,9036820264605.832031
4525,10740112341368,10740112.341368,4475046808.903337,9041295311414.736328
4526,10739444131150,10739444.131150,4474768387.979171,9045770079802.714844
4527,10738732294662,10738732.294662,4474471789.442504,9050244551592.158203
4528,10737996982150,10737996.982150,4474165409.229170,9054718717001.386719
4529,10737228701359,10737228.701359,4473845292.232921,9059192562293.619141
4530,10736439076101,10736439.076101,4473516281.708754,9063666078575.328125
