season,supply,supply_formatted,calculated_value,cumulative_sum
4282,10849906754668,10849906.754668,4520794481.111670,8051277168150.853516
4283,10849907754668,10849907.754668,4520794897.778337,8055797963048.631836
4284,10849908754668,10849908.754668,4520795314.445004,8060318758363.077148
4285,10849909754668,10849909.754668,4520795731.111670,8064839554094.188477
4286,10849910754668,10849910.754668,4520796147.778337,8069360350241.966797
4287,10849911754668,10849911.754668,4520796564.445004,8073881146806.412109
4288,10849912754668,10849912.754668,4520796981.111670,8078401943787.523438
4289,10849913754668,10849913.754668,4520797397.778337,8082922741185.301758
4290,10849914754668,10849914.754668,4520797814.445004,8087443538999.747070
4291,10849915754668,10849915.754668,4520798231.111670,8091964337230.858398
4292,10849916754668,10849916.754668,4520798647.778337,8096485135878.636719
4293,10849917754668,10849917.754668,4520799064.445004,8101005934943.082031
4294,10849918754668,10849918.754668,4520799481.111670,8105526734424.193359
4295,10849919754668,10849919.754668,4520799897.778337,8110047534321.971680
4296,10849920754668,10849920.754668,4520800314.445004,8114568334636.416992
4297,10849921754668,10849921.754668,4520800731.111670,8119089135367.528320
4298,10849922754668,10849922.754668,4520801147.778337,8123609936515.306641
4299,10849923754668,10849923.754668,4520801564.445004,8128130738079.751953
4300,10849924754668,10849924.754668,4520801981.111670,8132651540060.863281
4301,10849925754668,10849925.754668,4520802397.778337,8137172342458.641602
4302,10849926754668,10849926.754668,4520802814.445004,8141693145273.086914
4303,10849927754668,10849927.754668,4520803231.111670,8146213948504.198242
4304,10849928754668,10849928.754668,4520803647.778337,8150734752151.976562
4305,10849929754668,10849929.754668,4520804064.445004,8155255556216.421875
4306,10849930754668,10849930.754668,4520804481.111670,8159776360697.533203
4307,10849931754668,10849931.754668,4520804897.778337,8164297165595.311523
4308,10849932754668,10849932.754668,4520805314.445004,8168817970909.756836
4309,10849933754668,10849933.754668,4520805731.111670,8173338776640.868164
4310,10849934754668,10849934.754668,4520806147.778337,8177859582788.646484
4311,10849935754668,10849935.754668,4520806564.445004,8182380389353.091797
4312,10849936754668,10849936.754668,4520806981.111670,8186901196334.203125
4313,10849937754668,10849937.754668,4520807397.778337,8191422003731.981445
4314,10849938754668,10849938.754668,4520807814.445004,8195942811546.426758
4315,10849939754668,10849939.754668,4520808231.111670,8200463619777.538086
4316,10849940754668,10849940.754668,4520808647.778337,8204984428425.316406
4317,10849941754668,10849941.754668,4520809064.445004,8209505237489.761719
4318,10849942754668,10849942.754668,4520809481.111670,8214026046970.873047
4319,10849943754668,10849943.754668,4520809897.778337,8218546856868.651367
4320,10849944754668,10849944.754668,4520810314.445004,8223067667183.096680
4321,10849945754668,10849945.754668,4520810731.111670,8227588477914.208008
4322,10849946754668,10849946.754668,4520811147.778337,8232109289061.986328
4323,10849947754668,10849947.754668,4520811564.445004,8236630100626.431641
4324,10849948754668,10849948.754668,4520811981.111670,8241150912607.542969
4325,10849949754668,10849949.754668,4520812397.778337,8245671725005.321289
4326,10849950754668,10849950.754668,4520812814.445004,8250192537819.766602
4327,10849951754668,10849951.754668,4520813231.111670,8254713351050.877930
4328,10849952754668,10849952.754668,4520813647.778337,8259234164698.656250
4329,10849953754668,10849953.754668,4520814064.445004,8263754978763.101562
4330,10849954754668,10849954.754668,4520814481.111670,8268275793244.212891
4331,10849955754668,10849955.754668,4520814897.778337,8272796608141.991211
4332,10849956754668,10849956.754668,4520815314.445004,8277317423456.436523
4333,10849957754668,10849957.754668,4520815731.111670,8281838239187.547852
4334,10849958754668,10849958.754668,4520816147.778337,8286359055335.326172
4335,10849959754668,10849959.754668,4520816564.445004,8290879871899.771484
4336,10849960754668,10849960.754668,4520816981.111670,8295400688880.882812
4337,10849961754668,10849961.754668,4520817397.778337,8299921506278.661133
4338,10849962754668,10849962.754668,4520817814.445004,8304442324093.106445
4339,10849963754668,10849963.754668,4520818231.111670,8308963142324.217773
4340,10849964754668,10849964.754668,4520818647.778337,8313483960971.996094
4341,10849965754668,10849965.754668,4520819064.445004,8318004780036.441406
4342,10849966754668,10849966.754668,4520819481.111670,8322525599517.552734
4343,10849967754668,10849967.754668,4520819897.778337,8327046419415.331055
4344,10849968754668,10849968.754668,4520820314.445004,8331567239729.776367
4345,10849969754668,10849969.754668,4520820731.111670,8336088060460.887695
4346,10849970754668,10849970.754668,4520821147.778337,8340608881608.666016
4347,10849971754668,10849971.754668,4520821564.445004,8345129703173.111328
4348,10849972754668,10849972.754668,4520821981.111670,8349650525154.222656
4349,10849973754668,10849973.754668,4520822397.778337,8354171347552.000977
4350,10849974754668,10849974.754668,4520822814.445004,8358692170366.446289
4351,10849975754668,10849975.754668,4520823231.111670,8363212993597.557617
4352,10849976754668,10849976.754668,4520823647.778337,8367733817245.335938
4353,10849977754668,10849977.754668,4520824064.445004,8372254641309.781250
4354,10849978754668,10849978.754668,4520824481.111670,8376775465790.892578
4355,10849979754668,10849979.754668,4520824897.778337,8381296290688.670898
4356,10849980754668,10849980.754668,4520825314.445004,8385817116003.116211
4357,10849981754668,10849981.754668,4520825731.111670,8390337941734.227539
4358,10849982754668,10849982.754668,4520826147.778337,8394858767882.005859
4359,10849983754668,10849983.754668,4520826564.445004,8399379594446.451172
4360,10849984754668,10849984.754668,4520826981.111670,8403900421427.562500
4361,10849985754668,10849985.754668,4520827397.778337,8408421248825.340820
4362,10849986754668,10849986.754668,4520827814.445004,8412942076639.786133
4363,10849987754668,10849987.754668,4520828231.111670,8417462904870.897461
4364,10849988754668,10849988.754668,4520828647.778337,8421983733518.675781
4365,10849989754668,10849989.754668,4520829064.445004,8426504562583.121094
4366,10849990754668,10849990.754668,4520829481.111670,8431025392064.232422
4367,10849991754668,10849991.754668,4520829897.778337,8435546221962.010742
4368,10849992754668,10849992.754668,4520830314.445004,8440067052276.456055
4369,10849993754668,10849993.754668,4520830731.111670,8444587883007.567383
4370,10849994754668,10849994.754668,4520831147.778337,8449108714155.345703
4371,10849995754668,10849995.754668,4520831564.445004,8453629545719.791016
4372,10849996754668,10849996.754668,4520831981.111670,8458150377700.902344
4373,10849997754668,10849997.754668,4520832397.778337,8462671210098.680664
4374,10849998754668,10849998.754668,4520832814.445004,8467192042913.125977
4375,10849999754668,10849999.754668,4520833231.111670,8471712876144.237305
4376,10850000754668,10850000.754668,4520833647.778337,8476233709792.015625
4377,10850001754668,10850001.754668,4520834064.445004,8480754543856.460938
4378,10850002754668,10850002.754668,4520834481.111670,8485275378337.572266
4379,10850003754668,10850003.754668,4520834897.778337,8489796213235.350586
4380,10850004754668,10850004.754668,4520835314.445004,8494317048549.795898
4381,10850005754668,10850005.754668,4520835731.111670,8498837884280.907227
4382,10850006754668,10850006.754668,4520836147.778337,8503358720428.685547
4383,10850007754668,10850007.754668,4520836564.445004,8507879556993.130859
4384,10850008754668,10850008.754668,4520836981.111670,8512400393974.242188
4385,10850009754668,10850009.754668,4520837397.778337,8516921231372.020508
4386,10850010754668,10850010.754668,4520837814.445004,8521442069186.465820
4387,10850011754668,10850011.754668,4520838231.111670,8525962907417.577148
4388,10850012754668,10850012.754668,4520838647.778337,8530483746065.355469
4389,10850013754668,10850013.754668,4520839064.445004,8535004585129.800781
4390,10850014754668,10850014.754668,4520839481.111670,8539525424610.912109
4391,10850015754668,10850015.754668,4520839897.778337,8544046264508.690430
4392,10850016754668,10850016.754668,4520840314.445004,8548567104823.135742
4393,10850017754668,10850017.754668,4520840731.111670,8553087945554.247070
4394,10850018754668,10850018.754668,4520841147.778337,8557608786702.025391
4395,10850019754668,10850019.754668,4520841564.445004,8562129628266.470703
4396,10850020754668,10850020.754668,4520841981.111670,8566650470247.582031
4397,10850021754668,10850021.754668,4520842397.778337,8571171312645.360352
4398,10850022754668,10850022.754668,4520842814.445004,8575692155459.805664
4399,10850023754668,10850023.754668,4520843231.111670,8580212998690.916992
4400,10850024754668,10850024.754668,4520843647.778337,8584733842338.695312
4401,10850025754668,10850025.754668,4520844064.445004,8589254686403.140625
4402,10850026754668,10850026.754668,4520844481.111670,8593775530884.251953
4403,10850027754668,10850027.754668,4520844897.778337,8598296375782.030273
4404,10850028754668,10850028.754668,4520845314.445004,8602817221096.475586
4405,10850029754668,10850029.754668,4520845731.111670,8607338066827.586914
4406,10850030754668,10850030.754668,4520846147.778337,8611858912975.365234
4407,10850031754668,10850031.754668,4520846564.445004,8616379759539.810547
4408,10850032754668,10850032.754668,4520846981.111670,8620900606520.921875
4409,10850033754668,10850033.754668,4520847397.778337,8625421453918.700195
4410,10850034754668,10850034.754668,4520847814.445004,8629942301733.145508
4411,10850035754668,10850035.754668,4520848231.111670,8634463149964.256836
4412,10850036754668,10850036.754668,4520848647.778337,8638983998612.035156
4413,10850037754668,10850037.754668,4520849064.445004,8643504847676.480469
4414,10850038754668,10850038.754668,4520849481.111670,8648025697157.591797
4415,10850039754668,10850039.754668,4520849897.778337,8652546547055.370117
4416,10850040754668,10850040.754668,4520850314.445004,8657067397369.815430
4417,10850041754668,10850041.754668,4520850731.111670,8661588248100.926758
4418,10850042754668,10850042.754668,4520851147.778337,8666109099248.705078
4419,10850043754668,10850043.754668,4520851564.445004,8670629950813.150391
4420,10850044754668,10850044.754668,4520851981.111670,8675150802794.261719
4421,10850045754668,10850045.754668,4520852397.778337,8679671655192.040039
4422,10850046754668,10850046.754668,4520852814.445004,8684192508006.485352
4423,10850047754668,10850047.754668,4520853231.111670,8688713361237.596680
4424,10850048754668,10850048.754668,4520853647.778337,8693234214885.375000
4425,10850049754668,10850049.754668,4520854064.445004,8697755068949.820312
4426,10850050754668,10850050.754668,4520854481.111670,8702275923430.931641
4427,10850051754668,10850051.754668,4520854897.778337,8706796778328.709961
4428,10850052754668,10850052.754668,4520855314.445004,8711317633643.155273
4429,10850053754668,10850053.754668,4520855731.111670,8715838489374.266602
4430,10850054754668,10850054.754668,4520856147.778337,8720359345522.044922
4431,10850055754668,10850055.754668,4520856564.445004,8724880202086.490234
4432,10850056754668,10850056.754668,4520856981.111670,8729401059067.601562
4433,10850057754668,10850057.754668,4520857397.778337,8733921916465.379883
4434,10850058754668,10850058.754668,4520857814.445004,8738442774279.825195
4435,10850059754668,10850059.754668,4520858231.111670,8742963632510.936523
4436,10850060754668,10850060.754668,4520858647.778337,8747484491158.714844
4437,10850061754668,10850061.754668,4520859064.445004,8752005350223.160156
4438,10850062754668,10850062.754668,4520859481.111670,8756526209704.271484
4439,10850063754668,10850063.754668,4520859897.778337,8761047069602.049805
4440,10850064754668,10850064.754668,4520860314.445004,8765567929916.495117
4441,10850065754668,10850065.754668,4520860731.111670,8770088790647.606445
4442,10850066754668,10850066.754668,4520861147.778337,8774609651795.384766
4443,10850067754668,10850067.754668,4520861564.445004,8779130513359.830078
4444,10850068754668,10850068.754668,4520861981.111670,8783651375340.941406
4445,10850069754668,10850069.754668,4520862397.778337,8788172237738.719727
4446,10850070754668,10850070.754668,4520862814.445004,8792693100553.165039
4447,10850071754668,10850071.754668,4520863231.111670,8797213963784.277344
4448,10850072754668,10850072.754668,4520863647.778337,8801734827432.056641
4449,10850073754668,10850073.754668,4520864064.445004,8806255691496.501953
4450,10850074754668,10850074.754668,4520864481.111670,8810776555977.613281
4451,10850075754668,10850075.754668,4520864897.778337,8815297420875.392578
4452,10850076754668,10850076.754668,4520865314.445004,8819818286189.837891
4453,10850077754668,10850077.754668,4520865731.111670,8824339151920.949219
4454,10850078754668,10850078.754668,4520866147.778337,8828860018068.728516
4455,10850079754668,10850079.754668,4520866564.445004,8833380884633.173828
4456,10850080754668,10850080.754668,4520866981.111670,8837901751614.285156
4457,10850081754668,10850081.754668,4520867397.778337,8842422619012.064453
4458,10850082754668,10850082.754668,4520867814.445004,8846943486826.509766
4459,10850083754668,10850083.754668,4520868231.111670,8851464355057.621094
4460,10850084754668,10850084.754668,4520868647.778337,8855985223705.400391
4461,10850085754668,10850085.754668,4520869064.445004,8860506092769.845703
4462,10850086754668,10850086.754668,4520869481.111670,8865026962250.957031
4463,10850087754668,10850087.754668,4520869897.778337,8869547832148.736328
4464,10850088754668,10850088.754668,4520870314.445004,8874068702463.181641
4465,10850089754668,10850089.754668,4520870731.111670,8878589573194.292969
4466,10850090754668,10850090.754668,4520871147.778337,8883110444342.072266
4467,10850091754668,10850091.754668,4520871564.445004,8887631315906.517578
4468,10850092754668,10850092.754668,4520871981.111670,8892152187887.628906
4469,10850093754668,10850093.754668,4520872397.778337,8896673060285.408203
4470,10850094754668,10850094.754668,4520872814.445004,8901193933099.853516
4471,10850095754668,10850095.754668,4520873231.111670,8905714806330.964844
4472,10850096754668,10850096.754668,4520873647.778337,8910235679978.744141
4473,10850097754668,10850097.754668,4520874064.445004,8914756554043.189453
4474,10850098754668,10850098.754668,4520874481.111670,8919277428524.300781
4475,10850099754668,10850099.754668,4520874897.778337,8923798303422.080078
4476,10850100754668,10850100.754668,4520875314.445004,8928319178736.525391
4477,10850101754668,10850101.754668,4520875731.111670,8932840054467.636719
4478,10850102754668,10850102.754668,4520876147.778337,8937360930615.416016
4479,10850103754668,10850103.754668,4520876564.445004,8941881807179.861328
4480,10850104754668,10850104.754668,4520876981.111670,8946402684160.972656
4481,10850105754668,10850105.754668,4520877397.778337,8950923561558.751953
4482,10850106754668,10850106.754668,4520877814.445004,8955444439373.197266
4483,10850107754668,10850107.754668,4520878231.111670,8959965317604.308594
4484,10850108754668,10850108.754668,4520878647.778337,8964486196252.087891
4485,10850109754668,10850109.754668,4520879064.445004,8969007075316.533203
4486,10850110754668,10850110.754668,4520879481.111670,8973527954797.644531
4487,10850111754668,10850111.754668,4520879897.778337,8978048834695.423828
4488,10850112754668,10850112.754668,4520880314.445004,8982569715009.869141
4489,10850113754668,10850113.754668,4520880731.111670,8987090595740.980469
4490,10850114754668,10850114.754668,4520881147.778337,8991611476888.759766
4491,10850115754668,10850115.754668,4520881564.445004,8996132358453.205078
4492,10850116754668,10850116.754668,4520881981.111670,9000653240434.316406
4493,10850117754668,10850117.754668,4520882397.778337,9005174122832.095703
4494,10850118754668,10850118.754668,4520882814.445004,9009695005646.541016
4495,10850119754668,10850119.754668,4520883231.111670,9014215888877.652344
4496,10850120754668,10850120.754668,4520883647.778337,9018736772525.431641
4497,10850121754668,10850121.754668,4520884064.445004,9023257656589.876953
4498,10850122754668,10850122.754668,4520884481.111670,9027778541070.988281
4499,10850123754668,10850123.754668,4520884897.778337,9032299425968.767578
4500,10850124754668,10850124.754668,4520885314.445004,9036820311283.212891
4501,10850125754668,10850125.754668,4520885731.111670,9041341197014.324219
4502,10850126754668,10850126.754668,4520886147.778337,9045862083162.103516
4503,10850127754668,10850127.754668,4520886564.445004,9050382969726.548828
4504,10850128754668,10850128.754668,4520886981.111670,9054903856707.660156
4505,10850129754668,10850129.754668,4520887397.778337,9059424744105.439453
4506,10850130754668,10850130.754668,4520887814.445004,9063945631919.884766
4507,10850131754668,10850131.754668,4520888231.111670,9068466520150.996094
4508,10850132754668,10850132.754668,4520888647.778337,9072987408798.775391
4509,10850133754668,10850133.754668,4520889064.445004,9077508297863.220703
4510,10850134754668,10850134.754668,4520889481.111670,9082029187344.332031
4511,10850135754668,10850135.754668,4520889897.778337,9086550077242.111328
4512,10850136754668,10850136.754668,4520890314.445004,9091070967556.556641
4513,10850137754668,10850137.754668,4520890731.111670,9095591858287.667969
4514,10850138754668,10850138.754668,4520891147.778337,9100112749435.447266
4515,10850139754668,10850139.754668,4520891564.445004,9104633640999.892578
4516,10850140754668,10850140.754668,4520891981.111670,9109154532981.003906
4517,10850141754668,10850141.754668,4520892397.778337,9113675425378.783203
4518,10850142754668,10850142.754668,4520892814.445004,9118196318193.228516
4519,10850143754668,10850143.754668,4520893231.111670,9122717211424.339844
4520,10850144754668,10850144.754668,4520893647.778337,9127238105072.119141
4521,10850145754668,10850145.754668,4520894064.445004,9131758999136.564453
4522,10850146754668,10850146.754668,4520894481.111670,9136279893617.675781
4523,10850147754668,10850147.754668,4520894897.778337,9140800788515.455078
4524,10850148754668,10850148.754668,4520895314.445004,9145321683829.900391
4525,10850149754668,10850149.754668,4520895731.111670,9149842579561.011719
4526,10850150754668,10850150.754668,4520896147.778337,9154363475708.791016
4527,10850151754668,10850151.754668,4520896564.445004,9158884372273.236328
4528,10850152754668,10850152.754668,4520896981.111670,9163405269254.347656
4529,10850153754668,10850153.754668,4520897397.778337,9167926166652.126953
4530,10850154754668,10850154.754668,4520897814.445004,9172447064466.572266
4531,10850155754668,10850155.754668,4520898231.111670,9176967962697.683594
4532,10850156754668,10850156.754668,4520898647.778337,9181488861345.462891
4533,10850157754668,10850157.754668,4520899064.445004,9186009760409.908203
4534,10850158754668,10850158.754668,4520899481.111670,9190530659891.019531
4535,10850159754668,10850159.754668,4520899897.778337,9195051559788.798828
4536,10850160754668,10850160.754668,4520900314.445004,9199572460103.244141
4537,10850161754668,10850161.754668,4520900731.111670,9204093360834.355469
4538,10850162754668,10850162.754668,4520901147.778337,9208614261982.134766
4539,10850163754668,10850163.754668,4520901564.445004,9213135163546.580078
4540,10850164754668,10850164.754668,4520901981.111670,9217656065527.691406
4541,10850165754668,10850165.754668,4520902397.778337,9222176967925.470703
4542,10850166754668,10850166.754668,4520902814.445004,9226697870739.916016
4543,10850167754668,10850167.754668,4520903231.111670,9231218773971.027344
4544,10850168754668,10850168.754668,4520903647.778337,9235739677618.806641
4545,10850169754668,10850169.754668,4520904064.445004,9240260581683.251953
4546,10850170754668,10850170.754668,4520904481.111670,9244781486164.363281
4547,10850171754668,10850171.754668,4520904897.778337,9249302391062.142578
4548,10850172754668,10850172.754668,4520905314.445004,9253823296376.587891
4549,10850173754668,10850173.754668,4520905731.111670,9258344202107.699219
4550,10850174754668,10850174.754668,4520906147.778337,9262865108255.478516
4551,10850175754668,10850175.754668,4520906564.445004,9267386014819.923828
4552,10850176754668,10850176.754668,4520906981.111670,9271906921801.035156
4553,10850177754668,10850177.754668,4520907397.778337,9276427829198.814453
4554,10850178754668,10850178.754668,4520907814.445004,9280948737013.259766
4555,10850179754668,10850179.754668,4520908231.111670,9285469645244.371094
4556,10850180754668,10850180.754668,4520908647.778337,9289990553892.150391
4557,10850181754668,10850181.754668,4520909064.445004,9294511462956.595703
4558,10850182754668,10850182.754668,4520909481.111670,9299032372437.707031
4559,10850183754668,10850183.754668,4520909897.778337,9303553282335.486328
4560,10850184754668,10850184.754668,4520910314.445004,9308074192649.931641
4561,10850185754668,10850185.754668,4520910731.111670,9312595103381.042969
4562,10850186754668,10850186.754668,4520911147.778337,9317116014528.822266
4563,10850187754668,10850187.754668,4520911564.445004,9321636926093.267578
4564,10850188754668,10850188.754668,4520911981.111670,9326157838074.378906
4565,10850189754668,10850189.754668,4520912397.778337,9330678750472.158203
4566,10850190754668,10850190.754668,4520912814.445004,9335199663286.603516
4567,10850191754668,10850191.754668,4520913231.111670,9339720576517.714844
4568,10850192754668,10850192.754668,4520913647.778337,9344241490165.494141
4569,10850193754668,10850193.754668,4520914064.445004,9348762404229.939453
4570,10850194754668,10850194.754668,4520914481.111670,9353283318711.050781
4571,10850195754668,10850195.754668,4520914897.778337,9357804233608.830078
4572,10850196754668,10850196.754668,4520915314.445004,9362325148923.275391
4573,10850197754668,10850197.754668,4520915731.111670,9366846064654.386719
4574,10850198754668,10850198.754668,4520916147.778337,9371366980802.166016
4575,10850199754668,10850199.754668,4520916564.445004,9375887897366.611328
4576,10850200754668,10850200.754668,4520916981.111670,9380408814347.722656
4577,10850201754668,10850201.754668,4520917397.778337,9384929731745.501953
4578,10850202754668,10850202.754668,4520917814.445004,9389450649559.947266
4579,10850203754668,10850203.754668,4520918231.111670,9393971567791.058594
4580,10850204754668,10850204.754668,4520918647.778337,9398492486438.837891
4581,10850205754668,10850205.754668,4520919064.445004,9403013405503.283203
4582,10850206754668,10850206.754668,4520919481.111670,9407534324984.394531
4583,10850207754668,10850207.754668,4520919897.778337,9412055244882.173828
4584,10850208754668,10850208.754668,4520920314.445004,9416576165196.619141
4585,10850209754668,10850209.754668,4520920731.111670,9421097085927.730469
4586,10850210754668,10850210.754668,4520921147.778337,9425618007075.509766
4587,10850211754668,10850211.754668,4520921564.445004,9430138928639.955078
4588,10850212754668,10850212.754668,4520921981.111670,9434659850621.066406
4589,10850213754668,10850213.754668,4520922397.778337,9439180773018.845703
4590,10850214754668,10850214.754668,4520922814.445004,9443701695833.291016
4591,10850215754668,10850215.754668,4520923231.111670,9448222619064.402344
4592,10850216754668,10850216.754668,4520923647.778337,9452743542712.181641
4593,10850217754668,10850217.754668,4520924064.445004,9457264466776.626953
4594,10850218754668,10850218.754668,4520924481.111670,9461785391257.738281
4595,10850219754668,10850219.754668,4520924897.778337,9466306316155.517578
4596,10850220754668,10850220.754668,4520925314.445004,9470827241469.962891
4597,10850221754668,10850221.754668,4520925731.111670,9475348167201.074219
4598,10850222754668,10850222.754668,4520926147.778337,9479869093348.853516
4599,10850223754668,10850223.754668,4520926564.445004,9484390019913.298828
4600,10850224754668,10850224.754668,4520926981.111670,9488910946894.410156
4601,10850225754668,10850225.754668,4520927397.778337,9493431874292.189453
4602,10850226754668,10850226.754668,4520927814.445004,9497952802106.634766
4603,10850227754668,10850227.754668,4520928231.111670,9502473730337.746094
4604,10850228754668,10850228.754668,4520928647.778337,9506994658985.525391
4605,10850229754668,10850229.754668,4520929064.445004,9511515588049.970703
4606,10850230754668,10850230.754668,4520929481.111670,9516036517531.082031
4607,10850231754668,10850231.754668,4520929897.778337,9520557447428.861328
4608,10850232754668,10850232.754668,4520930314.445004,9525078377743.306641
4609,10850233754668,10850233.754668,4520930731.111670,9529599308474.417969
4610,10850234754668,10850234.754668,4520931147.778337,9534120239622.197266
4611,10850235754668,10850235.754668,4520931564.445004,9538641171186.642578
4612,10850236754668,10850236.754668,4520931981.111670,9543162103167.753906
4613,10850237754668,10850237.754668,4520932397.778337,9547683035565.533203
4614,10850238754668,10850238.754668,4520932814.445004,9552203968379.978516
4615,10850239754668,10850239.754668,4520933231.111670,9556724901611.089844
4616,10850240754668,10850240.754668,4520933647.778337,9561245835258.869141
4617,10850241754668,10850241.754668,4520934064.445004,9565766769323.314453
4618,10850242754668,10850242.754668,4520934481.111670,9570287703804.425781
4619,10850243754668,10850243.754668,4520934897.778337,9574808638702.205078
4620,10850244754668,10850244.754668,4520935314.445004,9579329574016.650391
4621,10850245754668,10850245.754668,4520935731.111670,9583850509747.761719
4622,10850246754668,10850246.754668,4520936147.778337,9588371445895.541016
4623,10850247754668,10850247.754668,4520936564.445004,9592892382459.986328
4624,10850248754668,10850248.754668,4520936981.111670,9597413319441.097656
4625,10850249754668,10850249.754668,4520937397.778337,9601934256838.876953
4626,10850250754668,10850250.754668,4520937814.445004,9606455194653.322266
4627,10850251754668,10850251.754668,4520938231.111670,9610976132884.433594
4628,10850252754668,10850252.754668,4520938647.778337,9615497071532.212891
4629,10850253754668,10850253.754668,4520939064.445004,9620018010596.658203
4630,10850254754668,10850254.754668,4520939481.111670,9624538950077.769531
4631,10850255754668,10850255.754668,4520939897.778337,9629059889975.548828
4632,10850256754668,10850256.754668,4520940314.445004,9633580830289.994141
4633,10850257754668,10850257.754668,4520940731.111670,9638101771021.105469
4634,10850258754668,10850258.754668,4520941147.778337,9642622712168.884766
4635,10850259754668,10850259.754668,4520941564.445004,9647143653733.330078
4636,10850260754668,10850260.754668,4520941981.111670,9651664595714.441406
4637,10850261754668,10850261.754668,4520942397.778337,9656185538112.220703
4638,10850262754668,10850262.754668,4520942814.445004,9660706480926.666016
4639,10850263754668,10850263.754668,4520943231.111670,9665227424157.777344
4640,10850264754668,10850264.754668,4520943647.778337,9669748367805.556641
4641,10850265754668,10850265.754668,4520944064.445004,9674269311870.001953
4642,10850266754668,10850266.754668,4520944481.111670,9678790256351.113281
4643,10850267754668,10850267.754668,4520944897.778337,9683311201248.892578
4644,10850268754668,10850268.754668,4520945314.445004,9687832146563.337891
4645,10850269754668,10850269.754668,4520945731.111670,9692353092294.449219
4646,10850270754668,10850270.754668,4520946147.778337,9696874038442.228516
4647,10850271754668,10850271.754668,4520946564.445004,9701394985006.673828
4648,10850272754668,10850272.754668,4520946981.111670,9705915931987.785156
4649,10850273754668,10850273.754668,4520947397.778337,9710436879385.564453
4650,10850274754668,10850274.754668,4520947814.445004,9714957827200.009766
4651,10850275754668,10850275.754668,4520948231.111670,9719478775431.121094
4652,10850276754668,10850276.754668,4520948647.778337,9723999724078.900391
4653,10850277754668,10850277.754668,4520949064.445004,9728520673143.345703
4654,10850278754668,10850278.754668,4520949481.111670,9733041622624.457031
4655,10850279754668,10850279.754668,4520949897.778337,9737562572522.236328
4656,10850280754668,10850280.754668,4520950314.445004,9742083522836.681641
4657,10850281754668,10850281.754668,4520950731.111670,9746604473567.792969
4658,10850282754668,10850282.754668,4520951147.778337,9751125424715.572266
4659,10850283754668,10850283.754668,4520951564.445004,9755646376280.017578
4660,10850284754668,10850284.754668,4520951981.111670,9760167328261.128906
4661,10850285754668,10850285.754668,4520952397.778337,9764688280658.908203
4662,10850286754668,10850286.754668,4520952814.445004,9769209233473.353516
4663,10850287754668,10850287.754668,4520953231.111670,9773730186704.464844
4664,10850288754668,10850288.754668,4520953647.778337,9778251140352.244141
4665,10850289754668,10850289.754668,4520954064.445004,9782772094416.689453
4666,10850290754668,10850290.754668,4520954481.111670,9787293048897.800781
4667,10850291754668,10850291.754668,4520954897.778337,9791814003795.580078
4668,10850292754668,10850292.754668,4520955314.445004,9796334959110.025391
4669,10850293754668,10850293.754668,4520955731.111670,9800855914841.136719
4670,10850294754668,10850294.754668,4520956147.778337,9805376870988.916016
4671,10850295754668,10850295.754668,4520956564.445004,9809897827553.361328
4672,10850296754668,10850296.754668,4520956981.111670,9814418784534.472656
4673,10850297754668,10850297.754668,4520957397.778337,9818939741932.251953
4674,10850298754668,10850298.754668,4520957814.445004,9823460699746.697266
4675,10850299754668,10850299.754668,4520958231.111670,9827981657977.808594
4676,10850300754668,10850300.754668,4520958647.778337,9832502616625.587891
4677,10850301754668,10850301.754668,4520959064.445004,9837023575690.033203
4678,10850302754668,10850302.754668,4520959481.111670,9841544535171.144531
4679,10850303754668,10850303.754668,4520959897.778337,9846065495068.923828
4680,10850304754668,10850304.754668,4520960314.445004,9850586455383.369141
4681,10850305754668,10850305.754668,4520960731.111670,9855107416114.480469
4682,10850306754668,10850306.754668,4520961147.778337,9859628377262.259766
4683,10850307754668,10850307.754668,4520961564.445004,9864149338826.705078
4684,10850308754668,10850308.754668,4520961981.111670,9868670300807.816406
4685,10850309754668,10850309.754668,4520962397.778337,9873191263205.595703
4686,10850310754668,10850310.754668,4520962814.445004,9877712226020.041016
4687,10850311754668,10850311.754668,4520963231.111670,9882233189251.152344
4688,10850312754668,10850312.754668,4520963647.778337,9886754152898.931641
4689,10850313754668,10850313.754668,4520964064.445004,9891275116963.376953
4690,10850314754668,10850314.754668,4520964481.111670,9895796081444.488281
4691,10850315754668,10850315.754668,4520964897.778337,9900317046342.267578
4692,10850316754668,10850316.754668,4520965314.445004,9904838011656.712891
4693,10850317754668,10850317.754668,4520965731.111670,9909358977387.824219
4694,10850318754668,10850318.754668,4520966147.778337,9913879943535.603516
4695,10850319754668,10850319.754668,4520966564.445004,9918400910100.048828
4696,10850320754668,10850320.754668,4520966981.111670,9922921877081.160156
4697,10850321754668,10850321.754668,4520967397.778337,9927442844478.939453
4698,10850322754668,10850322.754668,4520967814.445004,9931963812293.384766
4699,10850323754668,10850323.754668,4520968231.111670,9936484780524.496094
4700,10850324754668,10850324.754668,4520968647.778337,9941005749172.275391
4701,10850325754668,10850325.754668,4520969064.445004,9945526718236.720703
4702,10850326754668,10850326.754668,4520969481.111670,9950047687717.832031
4703,10850327754668,10850327.754668,4520969897.778337,9954568657615.611328
4704,10850328754668,10850328.754668,4520970314.445004,9959089627930.056641
